THÁNG,NỘI DUNG CHI,PHÂN LOẠI,SỐ TIỀN,DÒNG TIỀN,TÀI CHÍNH
2022.03,in bao thư san,Marketing chạy Quảng cáo,1.000.000,Biến phí,Chi phí bán hàng
2022.03,mua tranh,Mua đồ hành chính,2.391.585,Biến phí,Chi phí hành chính
2022.03,usb remove tv,Mua đồ hành chính,470.000,Biến phí,Chi phí hành chính
2022.03,tai nghe bộ đàm,Mua đồ hành chính,1.100.000,Biến phí,Chi phí hành chính
2022.03,thi công vp done,Mua đồ hành chính,10.500.000,Biến phí,Chi phí hành chính
2022.03,vpp,Mua đồ hành chính,200.667,Biến phí,Chi phí hành chính
2022.03,in 6 tấm forrmex,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2022.03,thẻ 64gb,Mua đồ hành chính,320.000,Biến phí,Chi phí hành chính
2022.03,dây phát nhạc,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.03,nv nữ 8/3,Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2022.03,son cho khách chụp hình,Mua đồ hành chính,255.000,Biến phí,Chi phí hành chính
2022.03,vs máy lạnh,Mua đồ hành chính,2.750.000,Biến phí,Chi phí hành chính
2022.03,đèn tủ LT,Mua đồ hành chính,92.000,Biến phí,Chi phí hành chính
2022.03,mua bánh kem+trái cây 8/3,Mua đồ hành chính,271.667,Biến phí,Chi phí hành chính
2022.03,trang trí cây lì xì pk,Mua đồ hành chính,500.000,Biến phí,Chi phí hành chính
2022.03,in sổ khám,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2022.03,Tang ng nhà nv,Mua đồ hành chính,1.200.000,Biến phí,Chi phí hành chính
2022.03,sữa máy in,Mua đồ hành chính,525.000,Biến phí,Chi phí hành chính
2022.03,trang trí cây lì xì pk,Mua đồ hành chính,1.200.000,Biến phí,Chi phí hành chính
2022.03,sửa máy lạnh l7,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2022.03,nước họp,Mua đồ hành chính,175.000,Biến phí,Chi phí hành chính
2022.03,Mua bong viếng tang,Mua đồ hành chính,2.500.000,Biến phí,Chi phí hành chính
2022.03,Phí lắp máy chụp pano,Mua đồ hành chính,4.000.000,Biến phí,Chi phí hành chính
2022.03,rác,Mua đồ hành chính,216.000,Biến phí,Chi phí hành chính
2022.03,pccc,Mua đồ hành chính,1.000.000,Biến phí,Chi phí hành chính
2022.03,bảng phòng họp,Mua đồ hành chính,625.000,Biến phí,Chi phí hành chính
2022.03,sửa máy lạnh,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.03,GRAP,Mua đồ hành chính,107.000,Biến phí,Chi phí hành chính
2022.03,cơm khách,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.03,chao,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,45.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,85.000,Biến phí,Chi phí hành chính
2022.03,cơm khách,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.03,grap sp,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,105.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,145.000,Biến phí,Chi phí hành chính
2022.03,đồ ăn khách,Mua đồ hành chính,145.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,176.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,55.000,Biến phí,Chi phí hành chính
2022.03,cơm khách,Mua đồ hành chính,75.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,125.000,Biến phí,Chi phí hành chính
2022.03,cơm khách,Mua đồ hành chính,166.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2022.03,grap,Mua đồ hành chính,182.000,Biến phí,Chi phí hành chính
2022.03,MKT,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.03,MKT,Marketing chạy Quảng cáo,50.000.000,Biến phí,Chi phí bán hàng
2022.03,MKT,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.03,MKT,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.03,wf vp,Mua đồ hành chính,209.333,Biến phí,Chi phí hành chính
2022.03,2th nhà vp,Chi phí Mặt bằng,17.000.000,Định phí,Chi phí QLDN
2022.03,nhà 61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2022.03,bh nv,Bảo hiểm,18.880.000,Định phí,Chi phí QLDN
2022.03,điện 61A,Bảo hiểm,8.747.000,Định phí,Chi phí QLDN
2022.03,wf vp,Mua đồ hành chính,653.333,Biến phí,Chi phí hành chính
2022.03,Nước pk,Điện + Nước,3.498.000,Định phí,Chi phí hành chính
2022.03,Điện vp,Điện + Nước,1.379.333,Định phí,Chi phí hành chính
2022.03,quỹ thưởng t3,Quỹ thưởng tổng cuối năm,30.000.000,Định phí,Chi phí khác
2022.03,Tay khoan,Tiền vật liệu,2.500.000,Biến phí,Chi phí giá vốn
2022.03,chất gắn,Tiền vật liệu,5.440.000,Biến phí,Chi phí giá vốn
2022.03,Thanh ngọc t2,Tiền vật liệu,24.165.000,Biến phí,Chi phí giá vốn
2022.03,thuốc khách,Tiền vật liệu,1.405.000,Biến phí,Chi phí giá vốn
2022.03,4 tay khoan,Tiền vật liệu,14.000.000,Biến phí,Chi phí giá vốn
2022.03,1 máy 1 len,Tiền vật liệu,14.900.000,Biến phí,Chi phí giá vốn
2022.03,LAB,Tiền Lab,492.550.000,Biến phí,Chi phí giá vốn
2022.04,thưởng,Quỹ thưởng tổng cuối năm,30.000.000,Định phí,Chi phí khác
2022.04,lương cứng t4,Lương,302.039.223,Định phí,Chi phí QLDN
2022.04,lương KPI t4,KPI,409.120.533,Biến phí,Chi phí bán hàng
2022.04,cúng m2,Mua đồ hành chính,675.000,Biến phí,Chi phí hành chính
2022.04,bông trái cây,Mua đồ hành chính,435.000,Biến phí,Chi phí hành chính
2022.04,chè T4,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2022.04,hoa trái cây,Mua đồ hành chính,270.000,Biến phí,Chi phí hành chính
2022.04,cúng m16,Mua đồ hành chính,423.000,Biến phí,Chi phí hành chính
2022.04,trái cây,Mua đồ hành chính,160.000,Biến phí,Chi phí hành chính
2022.04,hoa trái cây,Mua đồ hành chính,254.000,Biến phí,Chi phí hành chính
2022.04,mua đồ tạp vụ hàng tháng,Mua đồ hành chính,2.756.000,Biến phí,Chi phí hành chính
2022.04,5b nước,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.04,quầy tpv,Mua đồ hành chính,350.000,Biến phí,Chi phí hành chính
2022.04,thùng giấy hộp,Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2022.04,50 cây giấy cuộn,Mua đồ hành chính,1.050.000,Biến phí,Chi phí hành chính
2022.04,10c đèn đốt tinh dầu,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2022.04,nc giặt,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.04,1th suối,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2022.04,10th suối,Mua đồ hành chính,840.000,Biến phí,Chi phí hành chính
2022.04,5b nước,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.04,9c áo+in cho bv+media,Mua đồ hành chính,618.500,Biến phí,Chi phí hành chính
2022.04,In voucher,Marketing chạy Quảng cáo,2.100.000,Biến phí,Chi phí bán hàng
2022.04,đồ bh,Marketing chạy Quảng cáo,3.600.000,Biến phí,Chi phí bán hàng
2022.04,giấy in pano,Marketing chạy Quảng cáo,1.800.000,Biến phí,Chi phí bán hàng
2022.04,Chụp ảnh bình giữ nhiệt,Marketing chạy Quảng cáo,500.000,Biến phí,Chi phí bán hàng
2022.04,mail san,Marketing chạy Quảng cáo,1.616.000,Biến phí,Chi phí bán hàng
2022.04,Phí trả góp 46599,Marketing chạy Quảng cáo,539.737,Biến phí,Chi phí bán hàng
2022.04,Mua 1office,Marketing chạy Quảng cáo,18.100.000,Biến phí,Chi phí bán hàng
2022.04,24 mtn,Marketing chạy Quảng cáo,18.000.000,Biến phí,Chi phí bán hàng
2022.04,Thuê xe cty 1/2 tháng,Marketing chạy Quảng cáo,4.500.000,Biến phí,Chi phí bán hàng
2022.04,chi tiền khách gth,Marketing chạy Quảng cáo,18.323.000,Biến phí,Chi phí bán hàng
2022.04,bàn chải điện,Marketing chạy Quảng cáo,16.750.000,Biến phí,Chi phí bán hàng
2022.04,in vouvher,Marketing chạy Quảng cáo,480.000,Biến phí,Chi phí bán hàng
2022.04,In voucher,Marketing chạy Quảng cáo,960.000,Biến phí,Chi phí bán hàng
2022.04,standeee,Marketing chạy Quảng cáo,332.500,Biến phí,Chi phí bán hàng
2022.04,Phí xét nghiệm máu 2021,Marketing chạy Quảng cáo,1.975.000,Biến phí,Chi phí bán hàng
2022.04,Thay bảng qc,Marketing chạy Quảng cáo,7.880.000,Biến phí,Chi phí bán hàng
2022.04,đầu bàn chải 20c,Marketing chạy Quảng cáo,1.025.000,Biến phí,Chi phí bán hàng
2022.04,tăm nước,Marketing chạy Quảng cáo,14.000.000,Biến phí,Chi phí bán hàng
2022.04,sữa thang máy,Mua đồ hành chính,1.060.000,Biến phí,Chi phí hành chính
2022.04,mua thước đo bs,Mua đồ hành chính,78.000,Biến phí,Chi phí hành chính
2022.04,in 5 BBG,Mua đồ hành chính,175.000,Biến phí,Chi phí hành chính
2022.04,giặt đồ bs,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2022.04,đk IP tĩnh HĐ sgh846498,Mua đồ hành chính,600.000,Biến phí,Chi phí hành chính
2022.04,nước vp,Mua đồ hành chính,216.333,Biến phí,Chi phí hành chính
2022.04,mua bóng đèn pk,Mua đồ hành chính,420.000,Biến phí,Chi phí hành chính
2022.04,Sữa chữa phòng họp,Mua đồ hành chính,3.175.000,Biến phí,Chi phí hành chính
2022.04,lắp van chỉnh hơi sương tay khoan,Mua đồ hành chính,2.400.000,Biến phí,Chi phí hành chính
2022.04,sửa ống nước,Mua đồ hành chính,300.000,Biến phí,Chi phí hành chính
2022.04,dây cắm,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.04,sửa máy lạnh vp,Mua đồ hành chính,1.395.000,Biến phí,Chi phí hành chính
2022.04,cf+ăn trưa học,Mua đồ hành chính,607.000,Biến phí,Chi phí hành chính
2022.04,ăn tối cty,Mua đồ hành chính,2.616.667,Biến phí,Chi phí hành chính
2022.04,phí vận chuyển ghế đào tạo,Mua đồ hành chính,133.333,Biến phí,Chi phí hành chính
2022.04,mua nước ngày đòa tạo,Mua đồ hành chính,436.667,Biến phí,Chi phí hành chính
2022.04,thuê nàm chiếu máy chiếu,Mua đồ hành chính,166.667,Biến phí,Chi phí hành chính
2022.04,mua bánh+ tráng miệng đào tạo,Mua đồ hành chính,340.667,Biến phí,Chi phí hành chính
2022.04,dụng cụ đào tạo,Mua đồ hành chính,56.667,Biến phí,Chi phí hành chính
2022.04,bia dào tạo,Mua đồ hành chính,246.667,Biến phí,Chi phí hành chính
2022.04,Khoá đào tạo a Tường,Mua đồ hành chính,6.666.667,Biến phí,Chi phí hành chính
2022.04,sửa máy lạnh L5,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.04,mua bìa lỗ,Mua đồ hành chính,475.000,Biến phí,Chi phí hành chính
2022.04,remove cửa cuốn,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.04,cắt kiếng sửa máy lạnh,Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2022.04,0342xxx,Mua đồ hành chính,680.000,Biến phí,Chi phí hành chính
2022.04,hotline nt San,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.04,tiếp khách,Tiếp khách,600.000,Định phí,Chi phí hành chính
2022.04,Tiếp khacha,Tiếp khách,1.900.000,Định phí,Chi phí hành chính
2022.04,tiếp khách nội bộ,Tiếp khách,2.750.000,Định phí,Chi phí hành chính
2022.04,quạt gió,Mua đồ hành chính,480.000,Biến phí,Chi phí hành chính
2022.04,bàn để máy tinh dầu,Mua đồ hành chính,820.000,Biến phí,Chi phí hành chính
2022.04,nc hoa xe cty,Mua đồ hành chính,530.000,Biến phí,Chi phí hành chính
2022.04,rác,Mua đồ hành chính,216.000,Biến phí,Chi phí hành chính
2022.04,cắt kiếng,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2022.04,giặt áo bs T4,Mua đồ hành chính,1.125.000,Biến phí,Chi phí hành chính
2022.04,mút bọc hàm mâu,Mua đồ hành chính,338.000,Biến phí,Chi phí hành chính
2022.04,grao,Mua đồ hành chính,135.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.04,xăng xe,Mua đồ hành chính,1.500.000,Biến phí,Chi phí hành chính
2022.04,bãi xe,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,108.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,259.000,Biến phí,Chi phí hành chính
2022.04,cơm,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.04,phí xe cty,Mua đồ hành chính,1.843.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,495.000,Biến phí,Chi phí hành chính
2022.04,đồ ăn khách,Mua đồ hành chính,125.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,152.000,Biến phí,Chi phí hành chính
2022.04,cơm khách,Mua đồ hành chính,55.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,220.000,Biến phí,Chi phí hành chính
2022.04,cp ship hàng,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.04,vận chuyển bàn vp qua L7,Mua đồ hành chính,500.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,225.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,301.000,Biến phí,Chi phí hành chính
2022.04,đồ ăn khách,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2022.04,grap,Mua đồ hành chính,180.000,Biến phí,Chi phí hành chính
2022.04,cơm khách,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.04,cơm khách,Mua đồ hành chính,150.000,Biến phí,Chi phí hành chính
2022.04,mkt,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.04,mkt,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.04,mkt,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.04,mkt,Marketing chạy Quảng cáo,140.000.000,Biến phí,Chi phí bán hàng
2022.03,Bh t3,Bảo hiểm,20.480.000,Định phí,Chi phí QLDN
2022.04,nhà 61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2022.04,Điện 61A,Điện + Nước,13.336.000,Định phí,Chi phí hành chính
2022.04,wf,Mua đồ hành chính,207.000,Biến phí,Chi phí hành chính
2022.04,wf pk,Mua đồ hành chính,594.000,Biến phí,Chi phí hành chính
2022.04,Điện vp,Điện + Nước,1.516.000,Định phí,Chi phí hành chính
2022.04,bh t4,Bảo hiểm,25.505.000,Định phí,Chi phí QLDN
2022.04,chi y tế T3,Bảo hiểm,4.000.000,Định phí,Chi phí QLDN
2022.04,chi y tế T4,Bảo hiểm,4.000.000,Định phí,Chi phí QLDN
2022.04,nước 61A,Điện + Nước,7.331.000,Định phí,Chi phí hành chính
2022.04,bằng bs Huân T3+T4,Thuê bằng,44.000.000,Định phí,Chi phí QLDN
2022.04,bằng bs Huân T3+T4,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2022.04,vật liệu cao su,Tiền vật liệu,3.440.000,Biến phí,Chi phí giá vốn
2022.04,Vật liệu lamf răng tạm,Tiền vật liệu,5.400.000,Biến phí,Chi phí giá vốn
2022.04,Công nợ TN t3,Tiền vật liệu,52.327.500,Biến phí,Chi phí giá vốn
2022.04,chất gắn,Tiền vật liệu,3.304.000,Biến phí,Chi phí giá vốn
2022.04,công nợ Implant T2+T3,Tiền vật liệu,57.218.000,Biến phí,Chi phí giá vốn
2022.04,Ghế đào tạo,Mua sắm tài sản,4.000.000,Chi phí khác,Chi phí khác
2022.04,LAB,Tiền Lab,403.500.000,Biến phí,Chi phí giá vốn
2022.05,lương KPI t5,KPI,330.165.929,Biến phí,Chi phí bán hàng
2022.05,lương cứng t5,Lương,331.329.667,Định phí,Chi phí QLDN
2022.05,cp cúng,Mua đồ hành chính,3.007.500,Biến phí,Chi phí hành chính
2022.05,cúng trả lễ,Mua đồ hành chính,770.000,Biến phí,Chi phí hành chính
2022.05,chi cúng thầy bàn thờ,Mua đồ hành chính,3.333.333,Biến phí,Chi phí hành chính
2022.05,nước suối,Mua đồ hành chính,840.000,Biến phí,Chi phí hành chính
2022.05,mua viên thả bồn cầu,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.05,2 thùng giấy hộp,Mua đồ hành chính,1.400.000,Biến phí,Chi phí hành chính
2022.05,mua đồ sửa toilet,Mua đồ hành chính,120.000,Biến phí,Chi phí hành chính
2022.05,5 bình nước,Mua đồ hành chính,275.000,Biến phí,Chi phí hành chính
2022.05,mua đồ tạp vụ San,Mua đồ hành chính,4.256.000,Biến phí,Chi phí hành chính
2022.05,Nước thùng,Mua đồ hành chính,280.000,Biến phí,Chi phí hành chính
2022.05,sáp thơm,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.05,"giấy hộp, giấy cuộn,giấy vs",Mua đồ hành chính,3.360.000,Biến phí,Chi phí hành chính
2022.05,nước suối,Mua đồ hành chính,920.000,Biến phí,Chi phí hành chính
2022.05,mua sữa khách,Mua đồ hành chính,250.000,Biến phí,Chi phí hành chính
2022.05,"đồng phục p,chuyen môn",Mua đồ hành chính,10.465.000,Biến phí,Chi phí hành chính
2022.05,dép đồng phục,Mua đồ hành chính,1.295.000,Biến phí,Chi phí hành chính
2022.05,đồng phục san,Mua đồ hành chính,5.301.000,Biến phí,Chi phí hành chính
2022.05,tăm nước San,Marketing chạy Quảng cáo,11.666.000,Biến phí,Chi phí bán hàng
2022.05,chi tiền khám c Vân Ánh,Marketing chạy Quảng cáo,1.200.000,Biến phí,Chi phí bán hàng
2022.05,hotline 0342,Marketing chạy Quảng cáo,731.000,Biến phí,Chi phí bán hàng
2022.05,chi hoa hồng gth của KH 46871,Marketing chạy Quảng cáo,14.221.000,Biến phí,Chi phí bán hàng
2022.05,20TN,Marketing chạy Quảng cáo,11.700.000,Biến phí,Chi phí bán hàng
2022.05,chi hoa hồng gth của KH 51817,Marketing chạy Quảng cáo,11.523.600,Biến phí,Chi phí bán hàng
2022.05,chi hoa hồng gth của KH 32455,Marketing chạy Quảng cáo,10.476.000,Biến phí,Chi phí bán hàng
2022.05,chi hoa hồng gth của KH 51668,Marketing chạy Quảng cáo,11.688.500,Biến phí,Chi phí bán hàng
2022.05,chi hoa hồng gth của KH 51819,Marketing chạy Quảng cáo,10.534.200,Biến phí,Chi phí bán hàng
2022.05,CRM TT L1,Marketing chạy Quảng cáo,47.600.000,Biến phí,Chi phí bán hàng
2022.05,son cho khách sd,Marketing chạy Quảng cáo,530.000,Biến phí,Chi phí bán hàng
2022.05,son cho khách,Marketing chạy Quảng cáo,285.000,Biến phí,Chi phí bán hàng
2022.05,tiền đào tạo còn nợ lại T4,Mua đồ hành chính,10.414.000,Biến phí,Chi phí hành chính
2022.05,vé xem phim cho nv,Mua đồ hành chính,1.950.000,Biến phí,Chi phí hành chính
2022.05,ăn trưa nv,Mua đồ hành chính,290.000,Biến phí,Chi phí hành chính
2022.05,in hồ sơ bệnh án San,Mua đồ hành chính,1.300.000,Biến phí,Chi phí hành chính
2022.05,ăn trưa khách,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.05,hoa tang đối tác,Mua đồ hành chính,3.070.000,Biến phí,Chi phí hành chính
2022.05,sữa nvs nk,Mua đồ hành chính,4.550.000,Biến phí,Chi phí hành chính
2022.05,card visit,Mua đồ hành chính,270.000,Biến phí,Chi phí hành chính
2022.05,vpp,Mua đồ hành chính,1.195.000,Biến phí,Chi phí hành chính
2022.05,diệt mối,Mua đồ hành chính,3.500.000,Biến phí,Chi phí hành chính
2022.05,giặt đồ bs,Mua đồ hành chính,670.000,Biến phí,Chi phí hành chính
2022.05,bóng đèn nvs,Mua đồ hành chính,102.000,Biến phí,Chi phí hành chính
2022.05,Bảo trị thiết bị,Mua đồ hành chính,2.010.000,Biến phí,Chi phí hành chính
2022.05,gia hạn mail,Mua đồ hành chính,951.000,Biến phí,Chi phí hành chính
2022.05,Mua bánh nv,Mua đồ hành chính,1.100.000,Biến phí,Chi phí hành chính
2022.05,công chở lắp bình nóng lạnh+mua dậy nẹp,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.05,Đi ăn nv,Mua đồ hành chính,440.000,Biến phí,Chi phí hành chính
2022.05,Dán kính chống nắng,Mua đồ hành chính,3.294.000,Biến phí,Chi phí hành chính
2022.05,rác,Mua đồ hành chính,216.000,Biến phí,Chi phí hành chính
2022.05,thùng rác,Mua đồ hành chính,640.000,Biến phí,Chi phí hành chính
2022.05,gương khách,Mua đồ hành chính,454.000,Biến phí,Chi phí hành chính
2022.05,mời thầy cơm trưa,Mua đồ hành chính,667.000,Biến phí,Chi phí hành chính
2022.05,thảm xe hơi,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.05,kệ treo nvs,Mua đồ hành chính,586.000,Biến phí,Chi phí hành chính
2022.05,hộp đựng dây điện,Mua đồ hành chính,251.000,Biến phí,Chi phí hành chính
2022.05,khăn lau đèn dùng 1L,Mua đồ hành chính,106.000,Biến phí,Chi phí hành chính
2022.05,vách chia ngăn tủ,Mua đồ hành chính,53.000,Biến phí,Chi phí hành chính
2022.05,dép mẫu pk,Mua đồ hành chính,71.000,Biến phí,Chi phí hành chính
2022.05,dép mẫu pk,Mua đồ hành chính,1.325.000,Biến phí,Chi phí hành chính
2022.05,cọc in 10000 bao thư San,Mua đồ hành chính,400.000,Biến phí,Chi phí hành chính
2022.05,nạp dt hỏi dò giá,Mua đồ hành chính,50.000,Biến phí,Chi phí hành chính
2022.05,thưởng nóng nv,Mua đồ hành chính,200.000,Biến phí,Chi phí hành chính
2022.05,sữa bàn thờ,Mua đồ hành chính,1.200.000,Biến phí,Chi phí hành chính
2022.05,viên thả bồn cầu,Mua đồ hành chính,722.000,Biến phí,Chi phí hành chính
2022.05,xăng xe cầu đường,Mua đồ hành chính,1.572.000,Biến phí,Chi phí hành chính
2022.05,Grab,Mua đồ hành chính,151.000,Biến phí,Chi phí hành chính
2022.05,cơm khách,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.05,grab,Mua đồ hành chính,80.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,256.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,296.000,Biến phí,Chi phí hành chính
2022.05,đồ ăn khách,Mua đồ hành chính,100.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,501.000,Biến phí,Chi phí hành chính
2022.05,bãi xe tháng,Mua đồ hành chính,2.000.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.05,đồ ăn khách,Mua đồ hành chính,103.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,40.000,Biến phí,Chi phí hành chính
2022.05,tiền xăng,Mua đồ hành chính,1.892.000,Biến phí,Chi phí hành chính
2022.05,cơm khách,Mua đồ hành chính,60.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,20.000,Biến phí,Chi phí hành chính
2022.05,Grap,Mua đồ hành chính,342.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,220.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,91.000,Biến phí,Chi phí hành chính
2022.05,cơm khách,Mua đồ hành chính,30.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,25.000,Biến phí,Chi phí hành chính
2022.05,cơm khách,Mua đồ hành chính,230.000,Biến phí,Chi phí hành chính
2022.05,xăng,Mua đồ hành chính,880.000,Biến phí,Chi phí hành chính
2022.05,phí ship áo,Mua đồ hành chính,35.000,Biến phí,Chi phí hành chính
2022.05,grap,Mua đồ hành chính,65.000,Biến phí,Chi phí hành chính
2022.05,cơm khách,Mua đồ hành chính,110.000,Biến phí,Chi phí hành chính
2022.05,MKT,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.05,MKT,Marketing chạy Quảng cáo,30.000.000,Biến phí,Chi phí bán hàng
2022.05,MKT,Marketing chạy Quảng cáo,370.000.000,Biến phí,Chi phí bán hàng
2022.05,nhà 61A,Chi phí Mặt bằng,57.500.000,Định phí,Chi phí QLDN
2022.05,thuê xe,Mua đồ hành chính,9.000.000,Biến phí,Chi phí hành chính
2022.05,bằng bs Huân,Thuê bằng,22.000.000,Định phí,Chi phí QLDN
2022.05,Thuê vp,Chi phí Mặt bằng,12.000.000,Định phí,Chi phí QLDN
2022.05,wf vp,Mua đồ hành chính,418.000,Biến phí,Chi phí hành chính
2022.05,wf pk,Mua đồ hành chính,277.000,Biến phí,Chi phí hành chính
2022.05,điện 61A,Điện + Nước,11.286.500,Định phí,Chi phí hành chính
2022.05,wf pk,Mua đồ hành chính,880.000,Biến phí,Chi phí hành chính
2022.05,bảo hiểm T5,Bảo hiểm,24.885.000,Định phí,Chi phí QLDN
2022.05,nước pk,Điện + Nước,4.299.500,Định phí,Chi phí hành chính
2022.05,điện vp,Điện + Nước,1.841.000,Định phí,Chi phí hành chính
2022.05,quỹ thưởng,Quỹ thưởng tổng cuối năm,27.000.000,Định phí,Chi phí khác
2022.05,vật liệu,Tiền vật liệu,2.648.000,Biến phí,Chi phí giá vốn
2022.05,Implant a Mẫn,Tiền vật liệu,29.350.000,Biến phí,Chi phí giá vốn
2022.05,vật liệu san,Tiền vật liệu,9.200.000,Biến phí,Chi phí giá vốn
2022.05,mua chốt sợi,Tiền vật liệu,330.000,Biến phí,Chi phí giá vốn
2022.05,thuốc khách,Tiền vật liệu,1.627.000,Biến phí,Chi phí giá vốn
2022.05,thuốc khách,Tiền vật liệu,427.000,Biến phí,Chi phí giá vốn
2022.05,công nợ Thanh Ngọc t4,Tiền vật liệu,32.718.000,Biến phí,Chi phí giá vốn
2022.05,Chất lấy dấu,Tiền vật liệu,1.400.000,Biến phí,Chi phí giá vốn
2022.05,chất gắn,Tiền vật liệu,680.000,Biến phí,Chi phí giá vốn
2022.05,công nợ implant T4,Tiền vật liệu,60.226.000,Biến phí,Chi phí giá vốn
2022.05,2b đàm,Mua sắm tài sản,1.700.000,Chi phí khác,Chi phí khác
2022.05,tủ 5 kệ,Mua sắm tài sản,4.900.000,Chi phí khác,Chi phí khác
