THÁNG,NGÀY,TIỀN MẶT,CÀ THẺ,THỰC NHẬN CÀ THẺ,CHUYỂN KHOẢN,TRẢ GÓP,TRẢ CỌC,TỔNG,TỔNG TRỪ PHÍ CÀ THẺ
2024.02,11/02/24,0,0,0,0,,0,0,0
2024.02,12/02/24,0,0,0,0,,0,0,0
2024.02,13/02/24,0,0,0,0,,0,0,0
2024.02,14/02/24,0,0,0,0,,0,0,0
2024.02,15/02/24,0,0,0,0,,0,0,0
2024.02,16/02/24,0,0,0,0,,0,0,0
2024.02,17/02/24,0,0,0,0,,0,0,0
2024.02,18/02/24,9.950.000,0,0,0,,0,9.950.000,9.950.000
2024.02,19/02/24,20.000.000,2.350.000,2.312.400,27.100.000,,0,49.450.000,49.412.400
2024.02,20/02/24,0,0,0,0,,0,0,0
2024.02,21/02/24,81.610.000,4.200.000,4.132.800,57.180.000,,0,142.990.000,142.922.800
2024.02,22/02/24,0,0,0,3.000.000,,0,3.000.000,3.000.000
2024.02,23/02/24,122.136.000,0,0,6.705.000,,0,128.841.000,128.841.000
2024.02,24/02/24,1.000.000,0,0,54.000.000,,0,63.645.000,63.645.000
2024.02,25/02/24,0,25.000.000,24.600.000,6.488.000,,0,31.488.000,31.088.000
2024.02,26/02/24,3.000.000,2.620.000,2.578.400,166.000.000,,0,171.620.000,171.578.400
2024.02,27/02/24,78.217.000,8.000.000,7.872.000,52.760.000,,2.500.000,197.517.000,199.889.000
2024.02,28/02/24,58.693.000,61.200.000,60.100.800,5.000.000,,0,124.893.000,123.793.800
2024.02,29/02/24,11.300.000,0,0,109.585.000,,0,120.885.000,120.885.000
2024.03,01/03/24,47.894.000,0,0,15.460.000,,0,63.354.000,63.354.000
2024.03,02/03/24,52.445.000,40.000.000,39.302.000,22.460.000,,0,114.905.000,114.207.000
2024.03,03/03/24,1.500.000,0,0,0,,0,1.500.000,1.500.000
2024.03,04/03/24,12.000.000,0,0,0,,0,12.000.000,12.000.000
2024.03,05/03/24,5.200.000,0,0,86.560.000,,0,91.760.000,91.760.000
2024.03,06/03/24,7.900.000,0,0,0,,0,67.900.000,67.900.000
2024.03,07/03/24,94.000.000,0,0,9.000.000,,2.500.000,100.500.000,100.500.000
2024.03,08/03/24,10.000.000,0,0,0,,0,10.000.000,10.000.000
2024.03,09/03/24,16.000.000,1.970.000,1.938.480,83.000.000,,0,100.970.000,100.938.480
2024.03,10/03/24,0,0,0,51.000.000,,0,51.000.000,51.000.000
2024.03,11/03/24,60.795.000,0,0,9.000.000,,0,69.795.000,69.795.000
2024.03,12/03/24,5.950.000,29.400.000,28.929.600,172.184.000,,0,207.534.000,207.063.600
2024.03,13/03/24,6.095.000,0,0,0,,0,6.095.000,6.095.000
2024.03,14/03/24,117.759.000,2.000.000,1.968.000,20.000.000,,0,194.359.000,194.327.000
2024.03,15/03/24,0,6.000.000,5.904.000,2.400.000,,0,8.400.000,8.304.000
2024.03,16/03/24,0,10.000.000,9.840.000,12.610.000,,0,43.010.000,42.850.000
2024.03,17/03/24,5.000.000,0,0,0,,0,5.000.000,5.000.000
2024.03,18/03/24,16.622.500,100.000.000,98.400.000,183.576.500,,0,300.199.000,298.599.000
2024.03,19/03/24,22.000.000,0,0,4.000.000,,0,52.000.000,52.000.000
2024.03,20/03/24,3.500.000,0,0,0,,0,3.500.000,3.500.000
2024.03,21/03/24,3.700.000,0,0,29.672.000,,0,33.372.000,33.372.000
2024.03,22/03/24,28.150.000,47.300.000,46.543.200,2.920.000,,0,78.370.000,77.613.200
2024.03,23/03/24,0,0,0,38.925.500,,0,50.825.500,50.825.500
2024.03,24/03/24,0,0,0,6.000.000,,0,6.000.000,6.000.000
2024.03,25/03/24,9.500.000,0,0,37.487.500,,0,46.987.500,46.987.500
2024.03,26/03/24,1.200.000,0,0,154.000.000,,0,155.200.000,155.200.000
2024.03,27/03/24,91.000.000,0,0,6.000.000,,0,97.000.000,97.000.000
2024.03,28/03/24,2.000.000,0,0,5.000.000,,0,7.000.000,7.000.000
2024.03,29/03/24,3.700.000,0,0,27.890.000,,0,31.590.000,31.590.000
2024.03,30/03/24,2.400.000,0,0,0,,0,2.400.000,2.400.000
2024.03,31/03/24,7.280.000,0,0,1.000.000,,0,8.280.000,8.280.000
2024.04,01/04/24,80.000.000,0,0,65.700.000,,0,145.700.000,145.700.000
2024.04,02/04/24,72.000.000,0,0,0,,0,72.000.000,72.000.000
2024.04,03/04/24,64.076.000,0,0,191.000.000,,0,255.076.000,255.076.000
2024.04,04/04/24,62.000.000,0,0,22.052.000,,0,84.052.000,84.052.000
2024.04,05/04/24,17.000.000,0,0,0,,0,17.000.000,17.000.000
2024.04,06/04/24,0,0,0,5.000.000,,5.000.000,0,0
2024.04,07/04/24,0,0,0,88.910.000,,0,88.910.000,88.910.000
2024.04,08/04/24,76.600.000,15.400.000,15.153.600,0,,0,92.000.000,91.753.600
2024.04,09/04/24,150.000,0,0,7.400.000,,0,7.550.000,7.550.000
2024.04,10/04/24,13.289.000,0,0,2.000.000,,0,15.289.000,15.289.000
2024.04,11/04/24,0,2.850.000,2.787.300,19.600.000,,0,22.450.000,22.387.300
2024.04,12/04/24,9.000.000,0,0,350.000,,6.644.000,2.706.000,2.706.000
2024.04,13/04/24,4.000.000,0,0,0,,0,4.000.000,4.000.000
2024.04,14/04/24,0,0,0,53.352.000,,0,53.352.000,53.352.000
2024.04,15/04/24,27.056.000,0,0,27.800.000,,0,84.856.000,84.856.000
2024.04,16/04/24,15.958.000,0,0,0,,0,15.958.000,15.958.000
2024.04,17/04/24,10.000.000,0,0,91.450.000,,0,101.450.000,101.450.000
2024.04,18/04/24,0,0,0,0,,0,0,0
2024.04,19/04/24,30.000.000,0,0,20.000.000,,0,50.000.000,50.000.000
2024.04,20/04/24,8.000.000,50.000.000,49.200.000,0,,0,58.000.000,57.200.000
2024.04,21/04/24,0,0,0,1.850.000,,0,1.850.000,1.850.000
2024.04,22/04/24,37.900.000,0,0,0,,0,37.900.000,37.900.000
2024.04,23/04/24,41.000.000,0,0,65.660.500,,4.650.000,102.010.500,102.010.500
2024.04,24/04/24,20.000.000,0,0,0,,0,20.000.000,20.000.000
2024.04,25/04/24,0,0,0,0,,0,0,0
2024.04,26/04/24,0,0,0,30.000.000,,4.268.000,25.732.000,25.732.000
2024.04,27/04/24,36.188.000,0,0,0,,0,36.188.000,36.188.000
2024.04,28/04/24,114.600.000,0,0,0,,0,114.600.000,114.600.000
2024.04,29/04/24,130.777.500,21.430.000,21.346.900,50.870.000,,0,203.077.500,202.994.400
2024.04,30/04/24,0,0,0,0,,0,0,0
2024.05,01/05/24,0,0,0,0,,0,0,0
2024.05,02/05/24,0,0,0,0,,0,0,0
2024.05,03/05/24,0,0,0,104.700.000,,0,104.700.000,104.700.000
2024.05,04/05/24,8.550.000,0,0,14.950.000,,0,23.500.000,23.500.000
2024.05,05/05/24,4.000.000,0,0,1.000.000,,0,5.000.000,5.000.000
2024.05,06/05/24,76.425.000,0,0,0,,0,76.425.000,76.425.000
2024.05,07/05/24,15.000.000,0,0,2.000.000,,0,17.000.000,17.000.000
2024.05,08/05/24,0,0,0,10.750.000,,0,10.750.000,10.750.000
2024.05,09/05/24,160.445.000,27.000.000,26.568.000,47.160.000,,0,234.605.000,234.173.000
2024.05,10/05/24,16.200.000,0,0,9.550.000,,3.960.000,21.790.000,21.790.000
2024.05,11/05/24,2.000.000,0,0,122.000.000,,0,124.000.000,124.000.000
2024.05,12/05/24,20.450.000,4.400.000,4.303.200,0,,0,42.300.000,42.203.200
2024.05,13/05/24,28.000.000,0,0,0,,0,28.000.000,28.000.000
2024.05,14/05/24,30.000.000,0,0,0,,0,30.000.000,30.000.000
2024.05,15/05/24,152.220.000,0,0,3.000.000,,0,155.220.000,155.220.000
2024.05,16/05/24,0,0,0,0,,0,0,0
2024.05,17/05/24,24.500.000,0,0,0,,0,24.500.000,24.500.000
2024.05,18/05/24,0,0,0,28.600.000,,0,28.600.000,28.600.000
2024.05,19/05/24,16.900.000,0,0,8.300.000,,0,25.200.000,25.200.000
2024.05,20/05/24,48.900.000,5.820.000,5.726.880,20.000.000,,0,74.720.000,74.626.880
2024.05,21/05/24,5.000.000,0,0,0,,0,31.000.000,31.000.000
2024.05,22/05/24,0,9.000.000,8.856.000,0,,0,9.000.000,8.856.000
2024.05,23/05/24,5.692.000,0,0,34.000.000,,0,39.692.000,39.692.000
2024.05,24/05/24,0,0,0,11.757.000,,0,11.757.000,11.757.000
2024.05,25/05/24,71.392.800,0,0,0,,0,71.392.800,71.392.800
2024.05,26/05/24,0,13.880.000,13.657.920,0,,0,13.880.000,13.657.920
2024.05,27/05/24,0,9.624.000,9.470.016,35.000.000,,0,44.624.000,44.470.016
2024.05,28/05/24,0,0,0,70.000.000,,0,70.000.000,70.000.000
2024.05,29/05/24,6.000.000,0,0,91.497.000,,0,97.497.000,97.497.000
2024.05,30/05/24,0,0,0,39.157.000,,3.977.000,35.180.000,35.180.000
2024.05,31/05/24,0,112.615.000,110.063.085,0,,0,112.615.000,110.063.085
2024.06,01/06/24,0,0,0,28.660.000,,0,28.660.000,28.660.000
2024.06,02/06/24,107.800.000,0,0,2.280.000,,0,110.080.000,110.080.000
2024.06,03/06/24,0,101.180.000,98.043.420,0,,0,101.180.000,98.043.420
2024.06,04/06/24,0,0,0,0,,0,0,0
2024.06,05/06/24,5.000.000,0,0,0,,0,5.000.000,5.000.000
2024.06,06/06/24,5.000.000,19.000.000,18.696.000,0,,0,62.431.000,62.127.000
2024.06,07/06/24,86.800.000,0,0,0,,0,86.800.000,86.800.000
2024.06,08/06/24,8.000.000,0,0,0,,0,8.000.000,8.000.000
2024.06,09/06/24,5.500.000,10.000.000,9.840.000,10.000.000,,0,25.500.000,25.340.000
2024.06,10/06/24,0,142.690.500,139.411.500,0,,0,142.690.500,139.411.500
2024.06,11/06/24,0,0,0,0,,0,0,0
2024.06,12/06/24,48.471.000,30.000.000,29.516.800,40.000.000,,0,118.471.000,117.987.800
2024.06,13/06/24,64.500.000,0,0,34.500.000,,0,99.000.000,99.000.000
2024.06,14/06/24,7.060.000,0,0,49.978.000,,0,57.038.000,57.038.000
2024.06,15/06/24,253.874.500,0,0,75.000.000,,0,374.374.500,374.374.500
2024.06,16/06/24,0,0,0,0,,0,0,0
2024.06,17/06/24,2.700.000,0,0,0,,0,2.700.000,2.700.000
2024.06,18/06/24,120.000.000,0,0,0,,0,120.000.000,120.000.000
2024.06,19/06/24,4.000.000,0,0,0,,0,4.000.000,4.000.000
2024.06,20/06/24,14.550.000,0,0,0,,0,66.350.000,66.350.000
2024.06,21/06/24,0,0,0,35.000.000,,0,35.000.000,35.000.000
2024.06,22/06/24,96.000.000,0,0,68.500.000,,0,164.500.000,164.500.000
2024.06,23/06/24,20.000.000,0,0,0,,0,20.000.000,20.000.000
2024.06,24/06/24,0,0,0,127.200.000,,0,127.200.000,127.200.000
2024.06,25/06/24,55.255.000,0,0,500.000,,0,70.115.000,70.115.000
2024.06,26/06/24,36.890.000,0,0,41.190.000,,0,78.080.000,78.080.000
2024.06,27/06/24,0,0,0,0,,0,0,0
2024.06,28/06/24,52.320.000,0,0,13.350.000,,0,65.670.000,65.670.000
2024.06,29/06/24,18.350.000,15.000.000,14.760.000,20.000.000,,0,53.350.000,53.110.000
2024.06,30/06/24,51.000.000,0,0,45.100.000,,0,96.100.000,96.100.000
2024.07,01/07/24,0,55.800.000,54.907.200,0,,0,55.800.000,54.907.200
2024.07,02/07/24,0,0,0,62.654.000,,0,82.654.000,82.654.000
2024.07,03/07/24,51.000.000,15.000.000,14.910.000,22.000.000,,0,88.000.000,87.910.000
2024.07,04/07/24,0,20.800.000,20.467.200,1.200.000,,0,22.000.000,21.667.200
2024.07,05/07/24,0,0,0,0,,0,37.000.000,37.000.000
2024.07,06/07/24,1.935.000,10.000.000,9.840.000,110.075.000,,0,122.010.000,121.850.000
2024.07,07/07/24,0,61.537.500,58.357.019,69.365.000,,0,130.902.500,127.722.019
2024.07,08/07/24,33.550.000,0,0,6.000.000,,0,39.550.000,39.550.000
2024.07,09/07/24,740.000,20.000.000,19.880.000,76.400.000,,0,97.140.000,97.020.000
2024.07,10/07/24,16.000.000,24.040.000,23.875.760,141.400.000,,0,181.440.000,181.275.760
2024.07,11/07/24,10.000.000,0,0,25.887.500,,0,98.327.500,98.327.500
2024.07,12/07/24,60.000.000,6.596.000,6.474.874,7.675.000,,0,74.271.000,74.149.874
2024.07,13/07/24,5.500.000,0,0,132.022.000,,0,137.522.000,137.522.000
2024.07,14/07/24,0,0,0,27.000.000,,0,27.000.000,27.000.000
2024.07,15/07/24,78.500.000,0,0,4.308.500,,0,82.808.500,82.808.500
2024.07,16/07/24,156.420.000,2.000.000,1.968.000,0,,0,158.420.000,158.388.000
2024.07,17/07/24,7.200.000,0,0,79.850.000,,0,87.050.000,87.050.000
2024.07,18/07/24,0,2.596.000,2.554.464,8.000.000,,0,10.596.000,10.554.464
2024.07,19/07/24,0,0,0,24.100.000,,0,24.100.000,24.100.000
2024.07,20/07/24,11.000.000,0,0,8.860.000,,0,19.860.000,19.860.000
2024.07,21/07/24,73.793.000,2.000.000,1.988.000,0,,0,75.793.000,75.781.000
2024.07,22/07/24,10.000.000,0,0,35.000.000,,0,45.000.000,45.000.000
2024.07,23/07/24,75.500.000,0,0,78.095.000,,0,153.595.000,153.595.000
2024.07,24/07/24,182.429.751,0,0,24.160.000,,0,241.239.751,241.239.751
2024.07,25/07/24,0,0,0,5.000.000,,0,5.000.000,5.000.000
2024.07,26/07/24,50.000.000,2.000.000,1.968.000,60.000.000,,0,112.000.000,111.968.000
2024.07,27/07/24,161.957.000,20.000.000,19.680.000,75.200.000,,0,257.157.000,256.837.000
2024.07,28/07/24,42.750.000,96.623.000,94.539.000,68.825.000,,0,208.198.000,206.114.000
2024.07,29/07/24,0,0,0,115.383.751,,0,115.383.751,115.383.751
2024.07,30/07/24,27.233.000,300.000.000,291.435.000,70.000.000,,0,457.233.000,448.668.000
2024.07,31/07/24,10.300.000,8.200.000,8.049.000,35.000.000,,0,53.500.000,53.349.000
2024.08,01/08/24,7.551.250,30.000.000,29.520.000,2.250.000,,0,39.801.250,39.321.250
2024.08,02/08/24,66.278.751,0,0,72.750.000,,0,139.028.751,139.028.751
2024.08,03/08/24,10.000.000,29.500.000,29.137.000,102.500.000,,0,142.000.000,141.637.000
2024.08,04/08/24,4.080.000,9.894.000,9.841.296,1.000.000,,0,14.974.000,14.921.296
2024.08,05/08/24,46.000.000,37.080.000,36.837.720,2.800.000,,0,95.400.000,95.157.720
2024.08,06/08/24,0,0,0,0,,0,0,0
2024.08,07/08/24,0,0,0,0,,0,0,0
2024.08,08/08/24,55.000.000,0,0,54.935.000,,0,123.735.000,123.735.000
2024.08,09/08/24,0,0,0,40.000.000,,0,40.000.000,40.000.000
2024.08,10/08/24,43.300.000,49.000.000,48.216.000,4.441.000,,0,149.871.000,149.087.000
2024.08,11/08/24,0,0,0,18.330.000,,0,18.330.000,18.330.000
2024.08,12/08/24,67.919.000,15.120.000,14.878.080,10.000.000,,0,134.409.000,134.167.080
2024.08,13/08/24,0,139.000.000,135.426.000,70.510.000,,0,209.510.000,205.936.000
2024.08,14/08/24,0,0,0,74.642.500,,0,74.642.500,74.642.500
2024.08,15/08/24,1.800.000,40.025.000,39.384.600,0,,0,77.105.000,76.464.600
2024.08,16/08/24,0,30.000.000,29.520.000,45.250.000,,0,75.250.000,74.770.000
2024.08,17/08/24,2.750.000,18.060.000,17.740.000,100.562.000,,0,121.372.000,121.052.000
2024.08,18/08/24,20.400.000,0,0,0,,0,20.400.000,20.400.000
2024.08,19/08/24,21.272.800,0,0,0,,0,21.272.800,21.272.800
2024.08,20/08/24,30.000.000,101.216.000,99.459.000,0,,0,131.216.000,129.459.000
2024.08,21/08/24,0,0,0,6.375.000,,0,16.375.000,16.375.000
2024.08,22/08/24,71.825.000,0,0,0,,0,71.825.000,71.825.000
2024.08,23/08/24,14.100.000,8.000.000,7.872.000,30.000.000,,0,52.100.000,51.972.000
2024.08,24/08/24,15.462.500,27.415.000,26.976.360,0,,0,42.877.500,42.438.860
2024.08,25/08/24,0,7.615.000,7.594.000,8.675.000,,0,16.290.000,16.269.000
2024.08,26/08/24,29.000.000,0,0,0,,0,29.000.000,29.000.000
2024.08,27/08/24,5.000.000,0,0,27.000.000,,0,32.000.000,32.000.000
2024.08,28/08/24,0,0,0,0,,0,0,0
2024.08,29/08/24,0,0,0,50.000.000,,0,50.000.000,50.000.000
2024.08,30/08/24,8.460.000,8.850.000,0,75.000.000,,0,92.310.000,83.460.000
2024.08,31/08/24,0,0,0,59.610.000,,0,59.610.000,59.610.000
2024.09,01/09/24,5.000.000,49.000.000,48.216.000,0,0,0,54.000.000,53.216.000
2024.09,02/09/24,0,0,0,0,0,0,0,0
2024.09,03/09/24,66.328.500,0,0,108.060.000,0,0,174.388.500,174.388.500
2024.09,04/09/24,0,0,0,0,0,0,0,0
2024.09,05/09/24,0,60.000.000,58.751.000,43.695.000,0,0,103.695.000,102.446.000
2024.09,06/09/24,40.000.000,36.700.000,36.112.800,32.972.500,0,0,109.672.500,109.085.300
2024.09,07/09/24,5.500.000,59.542.500,58.470.735,60.959.000,0,0,126.001.500,124.929.735
2024.09,08/09/24,0,0,0,0,0,0,0,0
2024.09,09/09/24,5.300.000,80.000.000,78.600.000,25.000.000,0,0,110.300.000,108.900.000
2024.09,10/09/24,0,0,0,0,0,0,0,0
2024.09,11/09/24,26.851.000,0,0,0,0,0,26.851.000,26.851.000
2024.09,12/09/24,0,0,0,26.216.000,0,0,26.216.000,26.216.000
2024.09,13/09/24,0,0,0,0,0,0,0,0
2024.09,14/09/24,0,0,0,0,0,0,0,0
2024.09,15/09/24,3.000.000,0,0,40.625.000,0,0,43.625.000,43.625.000
2024.09,16/09/24,0,0,0,7.000.000,0,0,7.000.000,7.000.000
2024.09,17/09/24,0,0,0,0,0,0,0,0
2024.09,18/09/24,0,152.000.000,147.955.000,11.200.000,0,0,163.200.000,159.155.000
2024.09,19/09/24,0,0,0,7.841.000,0,16.000.000,23.841.000,23.841.000
2024.09,20/09/24,0,0,0,0,0,0,0,0
2024.09,21/09/24,2.268.000,40.000.000,39.360.000,7.315.000,0,0,49.583.000,48.943.000
2024.09,22/09/24,0,0,0,65.438.000,0,0,65.438.000,65.438.000
2024.09,23/09/24,17.000.000,159.135.000,155.757.000,71.187.000,0,0,247.322.000,243.944.000
2024.09,24/09/24,110.000.000,139.634.000,137.151.000,8.000.000,0,0,257.634.000,255.151.000
2024.09,25/09/24,0,0,0,129.800.000,0,0,129.800.000,129.800.000
2024.09,26/09/24,5.095.000,8.713.000,8.573.592,0,0,0,13.808.000,13.668.592
2024.09,27/09/24,16.630.000,0,0,145.100.000,0,0,161.730.000,161.730.000
2024.09,28/09/24,35.600.000,61.113.500,59.619.863,6.418.000,0,0,103.131.500,101.637.863
2024.09,29/09/24,14.000.000,0,0,12.499.500,0,0,26.499.500,26.499.500
2024.09,30/09/24,0,0,0,58.525.000,0,0,58.525.000,58.525.000
2024.10,01/10/24,68.000.000,0,0,29.360.000,0,0,97.360.000,97.360.000
2024.10,02/10/24,15.000.000,0,0,13.936.000,0,0,28.936.000,28.936.000
2024.10,03/10/24,0,8.500.000,8.364.000,0,0,0,8.500.000,8.364.000
2024.10,04/10/24,71.000.000,0,0,28.650.000,0,0,99.650.000,99.650.000
2024.10,05/10/24,3.900.000,41.000.000,40.264.000,14.000.000,0,0,58.900.000,58.164.000
2024.10,06/10/24,15.000.000,0,0,0,0,0,15.000.000,15.000.000
2024.10,07/10/24,43.000.000,6.692.000,6.584.928,19.900.000,35.910.000,0,105.502.000,105.394.928
2024.10,08/10/24,7.352.000,88.536.000,86.877.000,0,0,0,95.888.000,94.229.000
2024.10,09/10/24,21.152.500,0,0,9.030.000,0,0,30.182.500,30.182.500
2024.10,10/10/24,33.583.250,0,0,0,0,0,33.583.250,33.583.250
2024.10,11/10/24,9.714.500,7.110.000,6.785.108,128.888.000,0,0,145.712.500,145.387.608
2024.10,12/10/24,36.020.000,9.400.000,9.216.442,26.748.500,0,0,72.168.500,71.984.942
2024.10,13/10/24,10.500.000,0,0,24.000.000,0,0,34.500.000,34.500.000
2024.10,14/10/24,0,50.000.000,49.035.556,147.480.000,0,0,197.480.000,196.515.556
2024.10,15/10/24,13.000.000,35.700.000,34.716.335,59.212.000,38.300.000,10.000.000,136.212.000,135.228.335
2024.10,16/10/24,0,10.000.000,9.711.739,18.875.000,0,2.500.000,26.375.000,26.086.739
2024.10,17/10/24,0,39.998.751,39.358.771,85.500.000,0,0,125.498.751,124.858.771
2024.10,18/10/24,1.000.000,60.722.000,58.839.618,59.792.000,0,0,121.514.000,119.631.618
2024.10,19/10/24,6.000.000,0,0,18.187.500,0,0,24.187.500,24.187.500
2024.10,20/10/24,46.010.000,0,0,30.000.000,0,0,76.010.000,76.010.000
2024.10,21/10/24,0,0,0,15.000.000,0,0,15.000.000,15.000.000
2024.10,22/10/24,102.180.000,0,0,4.373.000,0,0,106.553.000,106.553.000
2024.10,23/10/24,30.603.000,0,0,111.474.000,0,0,142.077.000,142.077.000
2024.10,24/10/24,2.000.000,3.288.000,3.268.272,23.000.000,0,0,28.288.000,28.268.272
2024.10,25/10/24,5.510.000,0,0,0,0,0,5.510.000,5.510.000
2024.10,26/10/24,0,0,0,0,0,0,0,0
2024.10,27/10/24,0,15.000.000,14.746.400,11.000.000,0,0,26.000.000,25.746.400
2024.10,28/10/24,31.000.000,0,0,77.000.000,19.660.000,0,127.660.000,127.660.000
2024.10,29/10/24,0,0,0,20.270.000,0,0,20.270.000,20.270.000
2024.10,30/10/24,40.100.000,0,0,178.772.500,0,0,218.872.500,218.872.500
2024.10,31/10/24,11.198.000,2.000.000,1.968.000,98.430.000,0,209.000.000,-97.372.000,-97.404.000
2024.11,01/11/24,0,12.720.000,12.516.480,15.000.000,0,0,27.720.000,27.516.480
2024.11,02/11/24,0,0,0,10.120.000,0,0,10.120.000,10.120.000
2024.11,03/11/24,10.700.000,38.000.000,37.392.000,68.031.000,0,0,116.731.000,116.123.000
2024.11,04/11/24,71.875.000,12.000.000,11.808.000,57.450.000,29.400.000,0,170.725.000,170.533.000
2024.11,05/11/24,0,0,0,103.075.000,0,0,103.075.000,103.075.000
2024.11,06/11/24,0,13.540.000,13.323.360,114.901.000,0,0,128.441.000,128.224.360
2024.11,07/11/24,59.778.000,0,0,81.754.000,0,0,141.532.000,141.532.000
2024.11,08/11/24,5.500.000,0,0,109.000.000,0,0,114.500.000,114.500.000
2024.11,09/11/24,0,0,0,0,0,0,0,0
2024.11,10/11/24,23.669.000,6.860.000,6.750.240,3.400.000,0,0,33.929.000,33.819.240
2024.11,11/11/24,0,1.500.000,1.476.000,19.550.000,0,0,21.050.000,21.026.000
2024.11,12/11/24,3.800.000,0,0,40.125.000,0,0,43.925.000,43.925.000
2024.11,13/11/24,0,18.250.000,17.958.000,77.000.000,30.000.000,0,125.250.000,124.958.000
2024.11,14/11/24,3.400.000,0,0,0,0,0,3.400.000,3.400.000
2024.11,15/11/24,0,0,0,30.558.750,0,0,30.558.750,30.558.750
2024.11,16/11/24,3.770.000,0,0,79.089.000,0,0,82.859.000,82.859.000
2024.11,17/11/24,0,0,0,6.428.750,0,0,6.428.750,6.428.750
2024.11,18/11/24,0,0,0,120.000.000,0,0,120.000.000,120.000.000
2024.11,19/11/24,0,0,0,0,51.398.000,0,51.398.000,51.398.000
2024.11,20/11/24,4.000.000,0,0,11.238.000,0,0,15.238.000,15.238.000
2024.11,21/11/24,0,13.000.000,12.792.000,132.861.000,0,0,145.861.000,145.653.000
2024.11,22/11/24,0,0,0,0,0,0,0,0
2024.11,23/11/24,3.000.000,20.000.000,19.680.000,10.788.000,47.142.000,0,80.930.000,80.610.000
2024.11,24/11/24,12.000.000,31.680.000,31.351.120,0,0,0,43.680.000,43.351.120
2024.11,25/11/24,162.338.000,21.710.000,21.352.640,0,0,0,184.048.000,183.690.640
2024.11,26/11/24,20.000.000,98.000.000,96.236.000,350.000,39.350.000,0,157.700.000,155.936.000
2024.11,27/11/24,37.385.000,18.350.500,18.213.394,5.000.000,0,0,60.735.500,60.598.394
2024.11,28/11/24,169.340.000,0,0,3.750.000,0,0,173.090.000,173.090.000
2024.11,29/11/24,17.800.000,129.700.000,126.953.300,23.924.500,0,0,171.424.500,168.677.800
2024.11,30/11/24,15.151.000,0,0,193.413.000,0,0,208.564.000,208.564.000
2024.12,01/12/24,0,24.000.000,23.636.000,0,0,0,24.000.000,23.636.000
2024.12,02/12/24,13.300.000,0,0,5.200.000,0,400.000,18.100.000,18.100.000
2024.12,03/12/24,6.000.000,0,0,92.175.500,47.600.000,0,145.775.500,145.775.500
2024.12,04/12/24,8.000.000,21.400.000,21.057.600,10.795.000,0,0,40.195.000,39.852.600
2024.12,05/12/24,61.320.000,8.005.000,7.904.600,43.720.000,0,0,113.045.000,112.944.600
2024.12,06/12/24,0,2.500.000,2.460.000,23.400.000,0,0,25.900.000,25.860.000
2024.12,07/12/24,8.344.000,56.000.000,54.992.000,0,0,0,64.344.000,63.336.000
2024.12,08/12/24,5.000.000,0,0,45.000.000,0,0,50.000.000,50.000.000
2024.12,09/12/24,5.800.000,54.157.500,53.182.000,3.000.000,0,0,62.957.500,61.982.000
2024.12,10/12/24,0,0,0,57.196.500,0,0,57.196.500,57.196.500
2024.12,11/12/24,0,0,0,0,0,0,0,0
2024.12,12/12/24,1.000.000,10.000.000,9.840.000,3.521.250,0,0,14.521.250,14.361.250
2024.12,13/12/24,34.300.000,0,0,20.930.000,0,0,55.230.000,55.230.000
2024.12,14/12/24,3.000.000,14.280.000,14.201.000,0,0,0,17.280.000,17.201.000
2024.12,15/12/24,0,9.000.000,8.856.000,7.000.000,0,0,16.000.000,15.856.000
2024.12,16/12/24,55.100.000,14.036.000,13.803.664,911.000,0,0,70.047.000,69.814.664
2024.12,17/12/24,54.772.500,0,0,56.531.500,85.344.000,0,196.648.000,196.648.000
2024.12,18/12/24,59.000.000,12.500.000,12.300.000,16.815.000,0,0,88.315.000,88.115.000
2024.12,19/12/24,60.000.000,0,0,0,64.465.000,0,124.465.000,124.465.000
2024.12,20/12/24,29.450.000,0,0,224.934.000,40.000.000,0,294.384.000,294.384.000
2024.12,21/12/24,0,0,0,0,0,0,0,0
2024.12,22/12/24,6.000.000,12.500.000,12.252.000,70.000.000,0,0,88.500.000,88.252.000
2024.12,23/12/24,22.540.000,0,0,110.000.000,24.600.000,0,157.140.000,157.140.000
2024.12,24/12/24,0,0,0,0,0,0,0,0
2024.12,25/12/24,42.400.000,0,0,113.000.000,0,0,155.400.000,155.400.000
2024.12,26/12/24,72.000.000,30.000.000,29.520.000,63.000.000,0,0,165.000.000,164.520.000
2024.12,27/12/24,34.625.000,0,0,7.237.000,56.133.000,0,97.995.000,97.995.000
2024.12,28/12/24,69.634.000,7.000.000,6.888.000,45.400.000,0,0,122.034.000,121.922.000
2024.12,29/12/24,0,93.303.750,90.893.126,96.370.000,0,0,189.673.750,187.263.126
2024.12,30/12/24,42.200.000,9.887.500,0,30.000.000,0,0,82.087.500,72.200.000
2024.12,31/12/24,0,0,0,30.000.000,30.000.000,0,60.000.000,60.000.000
2025.01,01/01/2025,0,0,0,0,0,0,0,0
2025.01,02/01/2025,0,8.625.000,8.487.000,0,0,0,8.625.000,8.487.000
2025.01,03/01/2025,53.028.000,0,0,82.500.000,0,0,135.528.000,135.528.000
2025.01,04/01/2025,0,25.350.000,24.507.505,0,0,250.000,25.100.000,24.257.505
2025.01,05/01/2025,1.000.000,38.700.000,37.963.633,40.400.000,0,0,80.100.000,79.363.633
