Month,Year,Amount,Description,Category,Classify,Expense type,Old Classification,Match Type
05,2024,356000.0,thuê rèm setup kí kết Đất Việt,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
05,2024,3800000.0,backcrop Đất Việt để phòng họp kí kết,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
05,2024,700000.0,standy đi trường,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
05,2024,95452500.0,Số 5 kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
05,2024,19273323.0,Điện kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
05,2024,1537741.0,Nước kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
05,2024,21788160.0,BH NV,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
05,2024,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
05,2024,8017333.0,thuê vp,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
05,2024,715000.0,wf,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
05,2024,5700000.0,Cho hàng tháng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
05,2024,2479333.0,Tiền xe nv,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
05,2024,37500000.0,lương 4cđ,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
05,2024,120419142.0,lương bs,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
05,2024,418017273.0,% bs nhận,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
05,2024,286484704.0,lương bp khác,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
05,2024,73749518.0,% các bp khác nhận,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
05,2024,2670000.0,mua thun chuỗi của teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,13500000.0,vít chỉnh nha,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,3600000.0,nhận dây cung Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,27725000.0,Thanh Ngọc,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,21857200.0,Công nợ khâu 3D,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,48239500.0,Công nợ Morelli t4,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,4320000.0,Thun AO,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,5170000.0,Thun,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,15300000.0,khí cụ,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
05,2024,2450000.0,mua bộ đàm,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
05,2024,3000000.0,xe đẩy Teennie,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
05,2024,250000.0,quạt phòng vô trùng,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
05,2024,10390000.0,Mua mây tính cho mkt,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
05,2024,1350000.0,lắp kệ TV phòng họp,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
05,2024,10000000.0,Trích quỹ tất niên,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
05,2024,6666667.0,đào tạo sale (anh Quý),4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
05,2024,10000000.0,Team building,4. Chi phí nhân sự,"Thưởng nóng, liên hoan",Biến phí,Tiền thưởng nóng + liên hoan,exact_match
05,2024,63190337.0,Hành chính chung,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
06,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
06,2024,87057333.0,Hành chính chung,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
06,2024,2766000.0,Tiền xe nv,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
06,2024,1735920.0,setup phòng họp và phòng telesale,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,253587.0,phi sms tk cá nhân cty,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,1500000.0,Cọc 3 web(3 cty) đăng kí bộ công thương,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,800000.0,khảo sát thị trường,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,692000.0,đồ ăn nv đi trường hutech,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,315000.0,Chi tiền nước đi trường 14/5,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,9000000.0,KH gth,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,120000.0,Giấy viết thư KH tháo niềng Teennie,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
06,2024,4408470.0,phí cà thẻ,6. Chi phí khác,Phí cà thẻ,Biến phí,Phí cà thẻ,exact_match
06,2024,310000000.0,qc tee,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,13600000.0,Qc tiktok,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,479000.0,"Đồ livetream(cáp chuyển, adapter",2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,1865000.0,Thiết bị đi trường(thiết bị phát wifi+sim+băng keo+ổ điện),2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,5000000.0,KOL A Luật đi trường Hoa Sen,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,5000000.0,Nha khoa teennie clinic ung ho quy ho tro sinh vien,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,13500000.0,dây đeo đi trg(tt đủ),2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,5000000.0,KOL A Huy đi trường Hutech,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,842000.0,"Củ sạc hoco,Cáp chuyển 3.5 ra type C,standee, Chân standee,ổ điện nối dài,Vít vặn",2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,1594000.0,"Xăng xe,Tiền ăn đi trường",2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,30000000.0,MKT offline,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,5000000.0,KOL A Phương đi trường,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,14416667.0,Gói SEO Băng Tâm,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,1960000.0,mua ladi page,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,833333.0,"In thẻ cứng(Hutech, NKH)",2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,496667.0,Phần mềm Adobe(MKT),2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,597000.0,Chi phí đi trường ngày 11/6,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
06,2024,95527500.0,Số 5 kỳ Đồng,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
06,2024,18407457.0,Điện kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
06,2024,1566000.0,Nước kỳ đồng,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
06,2024,24989867.0,BH NV,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
06,2024,22000000.0,bằng BS Huân,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
06,2024,8119333.0,thuê vp,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
06,2024,715000.0,wf,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
06,2024,5033333.0,Cho hàng tháng,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
06,2024,51666667.0,lương cổ đông,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
06,2024,118727911.0,lương bs,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
06,2024,537079273.0,% bs nhận,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
06,2024,294525008.0,lương các bp khác,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
06,2024,104668444.0,% các bp khác nhận,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
06,2024,4100000.0,vật liệu,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,930000.0,mua miếng nhựa ép hàm duy trì,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,11400000.0,thun chuỗi Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,31520000.0,Thuốc tê,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,1416667.0,tien giay chup phim,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,18772000.0,Thanh Ngọc T5,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,7900000.0,vật tư Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,1000000.0,mua vật liệu Teennie(sáp chỉnh nha),1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,1540000.0,mua vật liệu trám,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,25900000.0,khí cụ,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
06,2024,1180000.0,Mua ghế + bàn Bông,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,1120000.0,Mua máy xông tinh dầu,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,833333.0,cọc bàn làm việc phòng điều trị,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,2715000.0,"2 ổ cứng HDD 12T,Dây 3.5 ra 3.5",6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,1666667.0,tiền bàn phòng điều trị,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,25800000.0,Mua ipad cho sale,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,890000.0,ghế anh phòng Hiền,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,11333333.0,chi tiền màn hình bàn tư vấn,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,2950000.0,tiền bàn phòng tv,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,7333333.0,mua màn hình quảng cáo,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,9000000.0,máy cạo vôi răng,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,33333333.0,cho phường mượn,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,135000.0,mua ổ cắm điện,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,589000.0,Mua thêm ghế phòng họp+phòng HCNS+Mua chuột + USB phòng HCNS,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
06,2024,8250887.0,Trích thưởng nhân viên cuối năm,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
06,2024,10000000.0,Trích quỹ tất niên,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
06,2024,683333.0,Mua đồ workshop đào tạo,4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
06,2024,1526667.0,thuê địa điểm + đồ ăn ngày học  quản lí,4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
06,2024,10000000.0,Quỹ Team buiding,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
07,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
07,2024,31324003.0,Mua đồ hành chính,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
07,2024,2546667.0,bãi xe nv,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
07,2024,21138485.0,điện+nước+wf,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
07,2024,20000000.0,Cp tiếp khách,6. Chi phí khác,Tiếp khách phòng khám,Biến phí,Tiếp khách,exact_match
07,2024,58647333.0,tặng phẩm khách,2. Chi phí bán hàng,Tặng phẩm khách,Biến phí,Tặng phẩm khách,exact_match
07,2024,265000000.0,MKT chạy quảng cáo,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
07,2024,42507499.0,"Cp sửa chữa, bảo trì",3. Chi phí quản lý doanh nghiệp,Bảo trì - sửa chữa - khử khuẩn,Biến phí,Sửa chữa,exact_match
07,2024,0.0,Cộng tác viên,2. Chi phí bán hàng,Agency hoặc freelancer,Biến phí,Cộng tác viên,exact_match
07,2024,6966667.0,Thưởng gián tiếp,2. Chi phí bán hàng,Thưởng gián tiếp,Biến phí,Quỹ thưởng gián tiếp,exact_match
07,2024,15000000.0,Đi trường,2. Chi phí bán hàng,Đi trường,Biến phí,Đi trường,exact_match
07,2024,18403934.0,Hành chính MKT,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
07,2024,3000000.0,Hoa hòng gth,2. Chi phí bán hàng,Chi phí referral/Hoa hồng giới thiệu,Biến phí,Hoa hồng giới thiệu,exact_match
07,2024,7500000.0,TikTok,2. Chi phí bán hàng,Chi phí quảng cáo Meta/Google/Tiktok,Biến phí,Tiktok,exact_match
07,2024,13750000.0,SEO,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,SEO,exact_match
07,2024,666336656.0,% của NV,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
07,2024,6633953.0,Phí cà thẻ,6. Chi phí khác,Phí cà thẻ,Biến phí,Phí cà thẻ,exact_match
07,2024,456943665.0,Lương,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
07,2024,103691333.0,Chi phí MB,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
07,2024,24989867.0,Bảo hiểm,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
07,2024,31000000.0,Thuê bằng bs,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
07,2024,6200000.0,"chi phí cho quận, phường",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
07,2024,353000.0,mẫu hàm Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,13350000.0,mua thun Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,39424000.0,mua mắc cài,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,4140000.0,vật liệu TEENNIE,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,6400000.0,mua KIN,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,530000.0,Mua hộp đựng kềm(teennie),1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,28679000.0,công nợ Thanh Ngọc,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,13500000.0,vis chỉnh nha,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,9420000.0,"keo nâng khớp, lò xo, mc răng 6, sáp chỉnh nha",1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,113000.0,mũi đốt nướu Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,810000.0,khay tinh chỉnh của Kay Trần,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,44301600.0,công nợ 3D,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,36750000.0,Mắc cài t7,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,24050000.0,Khí cụ,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
07,2024,30000000.0,Quỹ thưởng,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
07,2024,0.0,Dự trù phát sinh,6. Chi phí khác,Quỹ dự phòng,Biến phí,Tiền dự trù phát sinh,exact_match
07,2024,9788333.0,Mua sắm tài sản,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
07,2024,15700000.0,Thưởng nóng+liên hoan,4. Chi phí nhân sự,"Thưởng nóng, liên hoan",Biến phí,Tiền thưởng nóng + liên hoan,exact_match
07,2024,2000000.0,Giới thiệu nhân sự,4. Chi phí nhân sự,"Thưởng nóng, liên hoan",Biến phí,Tiền thưởng nóng + liên hoan,exact_match
07,2024,10000000.0,đào tạo nhân sự,4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
08,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
08,2024,21479834.0,Mua đồ hành chính,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
08,2024,2760000.0,bãi xe nv,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
08,2024,21064082.0,điện+nước+wf,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
08,2024,12927334.0,Cp tiếp khách,6. Chi phí khác,Tiếp khách phòng khám,Biến phí,Tiếp khách,exact_match
08,2024,54958667.0,tặng phẩm khách,2. Chi phí bán hàng,Tặng phẩm khách,Biến phí,Tặng phẩm khách,exact_match
08,2024,297000000.0,MKT chạy quảng cáo,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
08,2024,28831999.0,"Cp sửa chữa, bảo trì",3. Chi phí quản lý doanh nghiệp,Bảo trì - sửa chữa - khử khuẩn,Biến phí,Sửa chữa,exact_match
08,2024,10000000.0,Cộng tác viên,2. Chi phí bán hàng,Agency hoặc freelancer,Biến phí,Cộng tác viên,exact_match
08,2024,0.0,Thưởng gián tiếp,2. Chi phí bán hàng,Thưởng gián tiếp,Biến phí,Quỹ thưởng gián tiếp,exact_match
08,2024,15000000.0,Đi trường,2. Chi phí bán hàng,Đi trường,Biến phí,Đi trường,exact_match
08,2024,30306667.0,Hành chính MKT,2. Chi phí bán hàng,Hành chính MKT,Biến phí,Hành chính MKT,exact_match
08,2024,10000000.0,Hoa hòng gth,2. Chi phí bán hàng,Chi phí referral/Hoa hồng giới thiệu,Biến phí,Hoa hồng giới thiệu,exact_match
08,2024,7000000.0,TikTok,2. Chi phí bán hàng,Chi phí quảng cáo Meta/Google/Tiktok,Biến phí,Tiktok,exact_match
08,2024,13750000.0,SEO,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,SEO,exact_match
08,2024,582871882.0,% của NV,4. Chi phí nhân sự,Thưởng KPI,Biến phí,KPI,exact_match
08,2024,5742503.0,Phí cà thẻ,6. Chi phí khác,Phí cà thẻ,Biến phí,Phí cà thẻ,exact_match
08,2024,12000000.0,"Tiếp khách pK(grab, chi phí khác)",6. Chi phí khác,Tiếp khách phòng khám,Biến phí,Tiếp khách,exact_match
08,2024,467596426.0,Lương,4. Chi phí nhân sự,Lương cố định bộ phận văn phòng,Định phí,Lương,exact_match
08,2024,103246833.0,Chi phí MB,3. Chi phí quản lý doanh nghiệp,Thuê mặt bằng,Định phí,Chi phí Mặt bằng,exact_match
08,2024,25311867.0,Bảo hiểm,4. Chi phí nhân sự,Bảo hiểm,Định phí,Bảo hiểm,exact_match
08,2024,22000000.0,Thuê bằng bs,3. Chi phí quản lý doanh nghiệp,Thuê bằng bác sĩ,Định phí,Thuê bằng,exact_match
08,2024,39100000.0,"chi phí cho quận, phường",3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
08,2024,1000000.0,thuế,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
08,2024,7670000.0,dung dịch vệ sinh dụng cụ,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,20000000.0,Mua thun,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,450000.0,sáp nha khoa,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,1962000.0,mua thuốc Effegan,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,5760000.0,mũi đốt nướu,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,1133333.0,Mua máy đo huyết áp,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,6400000.0,mũi khoan,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,6244000.0,Mua pin+phụ kiện máy chụp cận chóp,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,930000.0,mua keo gắn mc Teennie,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,28191000.0,Thanh Ngọc,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,26400000.0,minivis,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,19859667.0,vật liệu,1. Giá vốn hàng bán,Vật tư tiêu hao,Biến phí,Tiền vật liệu,exact_match
08,2024,34116667.0,Quỹ thưởng,6. Chi phí khác,Thưởng tổng cuối năm,Định phí,Quỹ thưởng tổng cuối năm,exact_match
08,2024,0.0,Dự trù phát sinh,6. Chi phí khác,Quỹ dự phòng,Biến phí,Tiền dự trù phát sinh,exact_match
08,2024,14786667.0,Mua sắm tài sản,6. Chi phí khác,Mua sắm tài sản,Biến phí,Mua sắm tài sản,exact_match
08,2024,13500000.0,Thưởng nóng+liên hoan,4. Chi phí nhân sự,"Thưởng nóng, liên hoan",Biến phí,Tiền thưởng nóng + liên hoan,exact_match
08,2024,0.0,Giới thiệu nhân sự,2. Chi phí bán hàng,Chi phí referral/Hoa hồng giới thiệu,Biến phí,Hoa hồng giới thiệu,exact_match
08,2024,5128333.0,đào tạo nhân sự,4. Chi phí nhân sự,Đào tạo nhân sự,Biến phí,Đào tạo,exact_match
09,2024,0.0,Tổng hợp,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
09,2024,19857669.0,Mua đồ hành chính,3. Chi phí quản lý doanh nghiệp,Hành chính,Biến phí,Mua đồ hành chính,exact_match
09,2024,2709333.0,bãi xe nv,3. Chi phí quản lý doanh nghiệp,"Thuê xe, bãi xe",Định phí,Tiền thuê xe,exact_match
09,2024,20344614.0,điện+nước+wf,3. Chi phí quản lý doanh nghiệp,"Điện, nước, wifi",Biến phí,Điện + Nước,exact_match
09,2024,18078667.0,Cp tiếp khách,6. Chi phí khác,Tiếp khách phòng khám,Biến phí,Tiếp khách,exact_match
09,2024,23500000.0,tặng phẩm khách,2. Chi phí bán hàng,Tặng phẩm khách,Biến phí,Tặng phẩm khách,exact_match
09,2024,250000000.0,MKT chạy quảng cáo,2. Chi phí bán hàng,Marketing chạy quảng cáo,Biến phí,Marketing chạy Quảng cáo,exact_match
09,2024,20112400.0,"Cp sửa chữa, bảo trì",3. Chi phí quản lý doanh nghiệp,Bảo trì - sửa chữa - khử khuẩn,Biến phí,Sửa chữa,exact_match
09,2024,10000000.0,Cộng tác viên,2. Chi phí bán hàng,Agency hoặc freelancer,Biến phí,Cộng tác viên,exact_match
